Σχήμα 12, παράγωγος 5 σημείων

389.580000	-0.007319
390.090000	-0.023584
390.555000	0.041475
391.075000	-0.002440
391.580000	-0.018704
392.110000	-0.004066
392.575000	-0.000813
393.070000	0.009759
393.580000	0.024397
394.085000	0.003253
394.600000	-0.047981
395.095000	-0.033343
395.595000	0.056113
396.080000	0.048794
396.585000	-0.034969
397.070000	-0.026023
397.575000	-0.013825
398.090000	-0.013825
